time_s,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12
533.0000000,0.0100674,0.0061731,0.0098309,0.0099438,0.0046413,0.0099999,0.0099588,0.0059637,0.0045975,0.0102507,0.0100010,0.0102958
534.0000000,0.0101270,0.0060420,0.0101011,0.0099802,0.0049123,0.0100937,0.0100348,0.0063301,0.0050139,0.0100423,0.0100631,0.0096874
535.0000000,0.0097873,0.0059597,0.0099262,0.0099069,0.0048757,0.0099603,0.0100570,0.0059960,0.0047906,0.0099834,0.0100388,0.0097339
536.0000000,0.0102449,0.0060662,0.0101206,0.0099565,0.0047833,0.0100820,0.0101386,0.0058192,0.0047216,0.0098035,0.0098177,0.0099405
537.0000000,0.0099554,0.0059637,0.0101526,0.0095219,0.0050635,0.0098571,0.0097956,0.0061080,0.0048232,0.0101321,0.0101435,0.0099944
538.0000000,0.0099597,0.0058514,0.0099238,0.0097921,0.0046713,0.0100407,0.0099655,0.0061030,0.0047982,0.0100051,0.0098261,0.0100841
539.0000000,0.0097541,0.0062356,0.0095520,0.0101932,0.0045358,0.0099348,0.0098139,0.0059137,0.0047177,0.0097905,0.0100182,0.0098066
540.0000000,0.0099564,0.0058402,0.0098914,0.0099537,0.0048435,0.0099405,0.0100683,0.0059900,0.0047927,0.0098036,0.0099448,0.0098971
541.0000000,0.0098690,0.0059422,0.0100475,0.0097381,0.0050117,0.0101656,0.0098045,0.0061717,0.0048674,0.0100195,0.0097288,0.0102604
542.0000000,0.0101719,0.0060520,0.0098552,0.0098840,0.0050902,0.0100326,0.0102728,0.0060231,0.0049174,0.0099124,0.0101680,0.0101122
543.0000000,0.0099721,0.0065644,0.0101377,0.0102286,0.0047008,0.0100713,0.0099226,0.0060406,0.0048122,0.0102142,0.0099758,0.0097772
544.0000000,0.0099180,0.0058957,0.0100108,0.0102375,0.0047153,0.0100647,0.0101322,0.0061797,0.0050592,0.0099933,0.0098186,0.0100667
545.0000000,0.0101982,0.0061294,0.0100391,0.0098614,0.0047983,0.0101455,0.0100726,0.0059740,0.0048521,0.0098129,0.0101159,0.0098174
546.0000000,0.0098057,0.0060142,0.0100057,0.0099898,0.0047759,0.0101317,0.0100016,0.0059780,0.0046447,0.0101872,0.0099972,0.0098915
547.0000000,0.0098422,0.0060351,0.0095670,0.0099237,0.0050943,0.0102709,0.0098950,0.0060215,0.0048213,0.0100711,0.0100147,0.0102675
548.0000000,0.0099159,0.0062416,0.0097631,0.0100796,0.0050348,0.0100390,0.0100237,0.0061251,0.0047002,0.0100604,0.0099665,0.0100837
549.0000000,0.0101868,0.0060794,0.0101210,0.0098800,0.0046894,0.0099305,0.0100922,0.0061274,0.0048373,0.0101241,0.0099503,0.0100217
550.0000000,0.0099110,0.0061403,0.0101892,0.0100876,0.0046078,0.0100673,0.0098854,0.0060508,0.0048104,0.0099540,0.0100957,0.0099027
551.0000000,0.0100103,0.0059567,0.0097996,0.0099927,0.0049930,0.0101591,0.0100461,0.0061108,0.0047510,0.0097928,0.0102137,0.0097789
552.0000000,0.0099240,0.0060481,0.0100130,0.0102504,0.0047732,0.0102731,0.0101225,0.0062755,0.0048081,0.0100687,0.0101000,0.0098251
553.0000000,0.0098463,0.0062509,0.0100336,0.0098946,0.0047240,0.0099099,0.0100947,0.0061807,0.0048548,0.0098431,0.0100376,0.0097196
554.0000000,0.0099747,0.0058897,0.0099021,0.0099858,0.0048285,0.0100032,0.0099623,0.0057304,0.0045568,0.0100793,0.0101859,0.0100008
555.0000000,0.0100475,0.0060939,0.0098331,0.0099856,0.0047925,0.0100308,0.0100917,0.0061903,0.0046728,0.0101184,0.0101140,0.0099136
556.0000000,0.0098122,0.0058953,0.0098053,0.0101666,0.0048657,0.0099358,0.0099205,0.0062358,0.0048869,0.0100177,0.0098524,0.0101023
557.0000000,0.0100161,0.0062338,0.0099675,0.0099676,0.0045081,0.0098899,0.0100843,0.0061790,0.0047640,0.0099269,0.0100281,0.0096582
558.0000000,0.0096646,0.0059420,0.0099414,0.0100670,0.0049954,0.0099802,0.0102511,0.0061255,0.0050257,0.0101288,0.0100599,0.0100746
559.0000000,0.0098662,0.0060254,0.0101282,0.0102387,0.0047385,0.0098125,0.0100919,0.0064509,0.0048197,0.0099696,0.0099882,0.0102200
560.0000000,0.0101442,0.0062965,0.0101227,0.0101470,0.0048491,0.0098702,0.0099131,0.0060285,0.0050536,0.0100496,0.0101217,0.0098581
561.0000000,0.0099807,0.0062452,0.0100233,0.0097973,0.0046795,0.0099989,0.0101477,0.0061500,0.0048057,0.0101646,0.0097611,0.0100954
562.0000000,0.0101103,0.0062092,0.0099276,0.0097952,0.0047528,0.0101971,0.0100831,0.0062771,0.0049361,0.0097074,0.0099015,0.0096484
563.0000000,0.0101819,0.0060349,0.0097211,0.0100616,0.0048928,0.0099227,0.0101113,0.0061528,0.0046940,0.0099339,0.0099299,0.0097002
564.0000000,0.0101148,0.0061389,0.0099604,0.0097987,0.0046371,0.0101946,0.0101681,0.0056093,0.0047236,0.0100142,0.0101847,0.0101564
565.0000000,0.0100680,0.0061513,0.0100445,0.0098895,0.0046434,0.0098363,0.0100999,0.0061689,0.0047304,0.0098203,0.0096867,0.0098940
566.0000000,0.0101215,0.0062985,0.0099593,0.0099685,0.0047689,0.0100083,0.0099451,0.0061256,0.0047841,0.0099999,0.0099027,0.0099086
567.0000000,0.0100365,0.0063019,0.0098799,0.0100706,0.0048247,0.0099476,0.0099811,0.0061653,0.0048998,0.0099311,0.0099381,0.0099064
568.0000000,0.0099659,0.0060194,0.0100499,0.0097007,0.0050422,0.0100389,0.0100956,0.0061337,0.0047407,0.0100254,0.0097204,0.0100926
569.0000000,0.0101272,0.0058919,0.0100530,0.0100123,0.0048637,0.0102047,0.0102308,0.0062629,0.0046557,0.0100546,0.0100550,0.0098823
570.0000000,0.0100833,0.0061159,0.0102227,0.0098841,0.0047213,0.0102091,0.0100196,0.0059345,0.0045866,0.0099592,0.0098971,0.0098786
571.0000000,0.0100464,0.0061542,0.0100021,0.0101163,0.0051128,0.0101716,0.0101594,0.0059971,0.0047376,0.0100278,0.0101362,0.0099718
572.0000000,0.0102497,0.0059230,0.0099431,0.0099399,0.0046603,0.0099529,0.0102073,0.0060119,0.0046851,0.0098713,0.0099556,0.0102047
573.0000000,0.0100727,0.0059797,0.0098312,0.0099024,0.0048241,0.0099788,0.0100921,0.0062298,0.0046843,0.0102372,0.0100470,0.0099901
574.0000000,0.0103749,0.0062131,0.0098917,0.0099497,0.0049490,0.0101557,0.0099669,0.0060654,0.0045497,0.0102362,0.0099460,0.0099746
575.0000000,0.0098293,0.0061716,0.0096417,0.0100948,0.0046854,0.0099640,0.0098972,0.0062947,0.0049601,0.0099103,0.0099497,0.0098127
576.0000000,0.0101750,0.0061405,0.0100979,0.0099522,0.0046188,0.0102585,0.0100027,0.0060765,0.0049083,0.0101146,0.0096960,0.0098715
577.0000000,0.0100324,0.0061748,0.0099735,0.0099949,0.0046659,0.0100560,0.0102107,0.0060208,0.0046557,0.0101503,0.0101340,0.0098996
578.0000000,0.0101715,0.0060478,0.0100411,0.0101543,0.0046349,0.0097965,0.0100307,0.0058747,0.0048360,0.0102278,0.0100275,0.0101319
579.0000000,0.0099672,0.0059406,0.0097788,0.0098804,0.0048357,0.0100018,0.0099400,0.0064702,0.0047197,0.0098592,0.0101112,0.0099211
580.0000000,0.0102366,0.0059393,0.0098468,0.0099611,0.0048917,0.0099011,0.0102417,0.0062095,0.0047269,0.0101349,0.0099433,0.0099894
581.0000000,0.0102132,0.0061055,0.0099621,0.0102637,0.0047406,0.0102816,0.0103673,0.0060186,0.0047938,0.0099441,0.0102690,0.0097179
582.0000000,0.0101054,0.0063376,0.0099598,0.0098104,0.0049474,0.0097763,0.0098625,0.0060119,0.0046034,0.0099006,0.0097349,0.0099773
583.0000000,0.0099335,0.0060882,0.0098898,0.0101110,0.0045400,0.0103521,0.0101584,0.0059284,0.0047490,0.0098315,0.0098948,0.0098536
584.0000000,0.0100315,0.0061753,0.0096447,0.0100795,0.0048069,0.0098725,0.0101611,0.0058845,0.0046831,0.0101967,0.0100486,0.0101397
585.0000000,0.0099209,0.0064210,0.0098547,0.0102089,0.0050063,0.0100413,0.0098142,0.0060276,0.0048279,0.0101505,0.0094897,0.0101601
586.0000000,0.0100337,0.0061820,0.0098504,0.0097351,0.0048250,0.0101369,0.0100348,0.0061985,0.0045076,0.0097311,0.0100227,0.0096440
587.0000000,0.0097936,0.0063029,0.0098111,0.0100568,0.0048216,0.0101720,0.0100438,0.0059508,0.0046454,0.0099521,0.0098630,0.0100327
588.0000000,0.0098538,0.0062044,0.0099847,0.0102250,0.0044959,0.0102569,0.0101408,0.0057064,0.0049339,0.0103121,0.0101624,0.0101454
589.0000000,0.0098174,0.0060867,0.0100551,0.0098517,0.0050910,0.0099624,0.0101773,0.0061918,0.0046470,0.0099726,0.0100691,0.0101001
590.0000000,0.0101671,0.0059712,0.0098116,0.0099805,0.0047276,0.0101593,0.0100487,0.0060104,0.0048573,0.0102694,0.0099024,0.0098795
591.0000000,0.0100620,0.0061179,0.0097125,0.0099687,0.0047499,0.0100983,0.0099825,0.0061234,0.0044788,0.0100418,0.0098688,0.0099360
592.0000000,0.0098037,0.0064129,0.0098757,0.0100689,0.0050745,0.0101034,0.0100561,0.0062849,0.0050177,0.0099175,0.0098784,0.0102314
593.0000000,0.0099883,0.0060497,0.0099935,0.0098999,0.0047877,0.0102639,0.0098127,0.0061388,0.0048673,0.0102361,0.0101421,0.0100056
594.0000000,0.0102190,0.0058782,0.0100548,0.0100342,0.0046540,0.0100598,0.0098794,0.0060588,0.0044522,0.0100706,0.0099724,0.0103915
595.0000000,0.0100012,0.0060502,0.0101565,0.0099553,0.0049566,0.0099618,0.0101419,0.0061927,0.0047592,0.0099278,0.0101359,0.0099964
596.0000000,0.0098399,0.0059636,0.0099182,0.0098396,0.0050048,0.0100076,0.0100096,0.0060879,0.0051071,0.0098658,0.0099178,0.0100695
597.0000000,0.0099265,0.0060378,0.0097493,0.0097720,0.0047859,0.0099960,0.0098566,0.0060394,0.0050937,0.0103877,0.0097354,0.0097629
598.0000000,0.0100523,0.0062071,0.0100745,0.0100557,0.0049157,0.0099897,0.0101047,0.0060467,0.0048254,0.0096805,0.0102508,0.0097230
599.0000000,0.0101971,0.0060456,0.0099547,0.0100310,0.0049590,0.0100734,0.0099165,0.0063287,0.0046866,0.0102684,0.0101245,0.0099814
600.0000000,0.0099145,0.0059200,0.0099928,0.0099522,0.0046844,0.0100829,0.0100783,0.0061292,0.0043632,0.0097049,0.0099755,0.0102959
601.0000000,0.0097232,0.0061153,0.0099227,0.0101915,0.0048297,0.0099803,0.0103346,0.0057776,0.0047426,0.0099636,0.0096676,0.0100761
602.0000000,0.0100745,0.0059436,0.0096261,0.0098446,0.0047108,0.0100169,0.0100560,0.0059305,0.0048406,0.0099316,0.0097498,0.0100602
603.0000000,0.0099844,0.0061198,0.0100272,0.0100641,0.0044385,0.0099305,0.0100593,0.0058462,0.0045612,0.0103161,0.0101949,0.0099694
604.0000000,0.0097842,0.0058052,0.0098422,0.0101810,0.0048188,0.0098751,0.0100685,0.0057751,0.0048940,0.0099435,0.0099571,0.0098600
605.0000000,0.0098010,0.0061725,0.0097580,0.0100120,0.0046976,0.0100271,0.0101584,0.0061734,0.0048334,0.0100250,0.0101262,0.0099266
606.0000000,0.0099504,0.0058830,0.0100170,0.0096505,0.0049224,0.0102942,0.0102525,0.0059900,0.0045182,0.0099840,0.0100521,0.0098657
607.0000000,0.0097863,0.0060461,0.0099726,0.0100385,0.0045130,0.0099165,0.0100555,0.0058677,0.0047090,0.0100792,0.0098574,0.0101941
608.0000000,0.0098303,0.0061327,0.0100716,0.0099718,0.0047857,0.0100754,0.0101705,0.0058285,0.0045834,0.0099089,0.0100870,0.0103224
609.0000000,0.0100900,0.0058906,0.0099666,0.0102915,0.0045027,0.0099068,0.0099705,0.0062244,0.0046238,0.0101542,0.0097901,0.0100117
610.0000000,0.0101578,0.0062042,0.0097396,0.0100330,0.0047964,0.0098118,0.0102953,0.0061276,0.0046430,0.0099668,0.0103224,0.0098424
611.0000000,0.0100878,0.0059184,0.0101573,0.0097923,0.0047398,0.0100375,0.0099525,0.0057809,0.0048511,0.0101760,0.0103032,0.0102787
612.0000000,0.0098937,0.0061386,0.0101247,0.0099915,0.0043614,0.0098076,0.0097659,0.0061183,0.0047612,0.0098421,0.0101449,0.0100394
613.0000000,0.0100747,0.0059973,0.0098482,0.0100986,0.0046640,0.0099877,0.0101951,0.0061283,0.0045534,0.0100764,0.0098564,0.0101126
614.0000000,0.0098235,0.0061890,0.0100416,0.0101547,0.0047698,0.0100721,0.0102387,0.0060405,0.0047009,0.0101207,0.0100500,0.0099857
615.0000000,0.0101235,0.0061210,0.0100149,0.0098977,0.0048791,0.0098841,0.0098286,0.0060154,0.0047705,0.0101622,0.0099324,0.0101692
616.0000000,0.0099551,0.0059756,0.0096232,0.0097437,0.0045802,0.0100770,0.0101477,0.0061323,0.0048397,0.0099137,0.0099351,0.0099759
617.0000000,0.0103593,0.0061966,0.0099950,0.0099597,0.0044986,0.0100840,0.0097626,0.0056378,0.0051330,0.0101373,0.0100031,0.0101486
618.0000000,0.0101453,0.0059884,0.0099826,0.0099434,0.0048782,0.0102183,0.0101058,0.0060747,0.0048040,0.0099156,0.0100016,0.0103089
619.0000000,0.0101363,0.0062075,0.0097578,0.0098114,0.0047993,0.0100813,0.0099946,0.0057896,0.0043861,0.0100751,0.0100443,0.0098430
620.0000000,0.0100784,0.0057581,0.0100096,0.0098497,0.0046613,0.0100648,0.0102388,0.0059479,0.0042510,0.0099451,0.0099084,0.0099235
621.0000000,0.0102431,0.0059082,0.0099974,0.0099695,0.0046935,0.0097836,0.0102312,0.0062440,0.0050140,0.0099695,0.0100834,0.0100293
622.0000000,0.0099438,0.0060313,0.0098836,0.0102503,0.0048908,0.0098854,0.0099571,0.0061660,0.0045188,0.0099793,0.0100884,0.0099859
623.0000000,0.0099561,0.0057425,0.0096051,0.0101544,0.0048067,0.0099741,0.0102697,0.0061768,0.0044769,0.0102513,0.0100383,0.0099554
624.0000000,0.0098951,0.0059377,0.0101478,0.0101560,0.0049482,0.0100504,0.0099875,0.0061988,0.0046968,0.0099358,0.0099730,0.0099223
625.0000000,0.0101051,0.0057038,0.0099402,0.0100096,0.0047881,0.0104018,0.0103351,0.0061195,0.0044072,0.0101718,0.0099314,0.0100568
626.0000000,0.0099121,0.0058543,0.0100840,0.0100610,0.0048589,0.0099192,0.0100654,0.0061846,0.0049932,0.0099204,0.0099369,0.0099950
627.0000000,0.0100422,0.0059536,0.0099047,0.0099826,0.0046020,0.0101887,0.0101516,0.0060441,0.0046309,0.0101133,0.0098207,0.0101000
628.0000000,0.0100850,0.0062763,0.0101290,0.0102041,0.0047366,0.0099974,0.0102140,0.0058657,0.0046459,0.0098728,0.0100776,0.0100930
629.0000000,0.0102360,0.0061033,0.0099368,0.0098867,0.0046426,0.0101854,0.0099162,0.0059144,0.0046179,0.0103199,0.0103601,0.0098914
630.0000000,0.0097212,0.0061308,0.0098308,0.0099602,0.0047740,0.0102259,0.0100608,0.0060888,0.0048550,0.0099856,0.0101842,0.0100784
631.0000000,0.0098379,0.0054987,0.0098263,0.0099296,0.0046868,0.0098031,0.0101764,0.0061142,0.0049984,0.0100547,0.0100384,0.0100455
632.0000000,0.0101821,0.0060834,0.0100151,0.0102000,0.0047148,0.0102806,0.0100331,0.0059442,0.0045915,0.0095380,0.0102206,0.0099783
633.0000000,0.0103307,0.0060137,0.0102474,0.0100176,0.0048066,0.0100945,0.0102340,0.0059050,0.0048099,0.0099831,0.0100217,0.0100865
634.0000000,0.0100749,0.0061970,0.0098680,0.0099727,0.0045310,0.0100267,0.0097830,0.0060804,0.0047011,0.0097959,0.0103669,0.0100150
635.0000000,0.0100349,0.0058547,0.0099732,0.0100437,0.0046421,0.0101706,0.0102477,0.0061072,0.0046165,0.0101208,0.0102395,0.0098670
636.0000000,0.0099809,0.0062383,0.0100287,0.0100728,0.0046825,0.0101291,0.0101624,0.0058300,0.0045957,0.0099408,0.0098714,0.0099509
637.0000000,0.0101742,0.0061992,0.0098009,0.0098782,0.0047789,0.0101078,0.0100290,0.0063149,0.0046466,0.0099079,0.0100921,0.0099261
638.0000000,0.0100230,0.0057899,0.0099978,0.0102003,0.0047539,0.0099815,0.0100621,0.0058884,0.0047558,0.0097234,0.0097996,0.0101707
639.0000000,0.0098799,0.0061355,0.0101766,0.0098148,0.0047267,0.0099442,0.0102862,0.0058495,0.0045936,0.0098878,0.0097310,0.0100313
640.0000000,0.0101924,0.0061762,0.0099322,0.0097652,0.0047269,0.0099047,0.0100050,0.0058833,0.0047421,0.0096885,0.0098193,0.0098653
641.0000000,0.0098806,0.0059603,0.0097768,0.0097036,0.0046945,0.0101747,0.0098746,0.0059595,0.0048358,0.0099095,0.0101189,0.0099691
642.0000000,0.0100620,0.0059354,0.0098449,0.0100669,0.0046791,0.0099021,0.0101244,0.0059135,0.0045881,0.0097818,0.0098950,0.0100775
643.0000000,0.0100163,0.0061265,0.0098910,0.0098240,0.0047937,0.0100187,0.0103064,0.0059808,0.0046483,0.0101553,0.0099804,0.0097503
644.0000000,0.0098675,0.0060675,0.0098185,0.0099656,0.0046484,0.0099418,0.0099959,0.0059068,0.0047208,0.0102071,0.0098497,0.0100711
645.0000000,0.0100305,0.0059891,0.0098824,0.0097414,0.0046157,0.0099923,0.0099017,0.0062366,0.0046685,0.0104123,0.0101274,0.0099812
646.0000000,0.0099578,0.0062832,0.0099982,0.0099566,0.0049105,0.0095982,0.0099033,0.0056891,0.0043298,0.0099405,0.0099591,0.0098837
647.0000000,0.0101552,0.0061241,0.0096705,0.0096983,0.0047621,0.0103303,0.0100424,0.0059772,0.0047661,0.0100077,0.0102447,0.0096067
648.0000000,0.0102062,0.0060278,0.0099063,0.0098471,0.0046464,0.0103236,0.0102821,0.0061430,0.0046859,0.0100245,0.0099421,0.0099834
649.0000000,0.0101057,0.0060998,0.0100029,0.0100606,0.0046590,0.0097730,0.0101035,0.0059689,0.0046141,0.0099312,0.0100311,0.0098172
650.0000000,0.0101470,0.0059437,0.0100373,0.0098799,0.0045192,0.0101652,0.0099017,0.0059357,0.0047020,0.0099146,0.0101343,0.0102720
651.0000000,0.0100924,0.0058401,0.0098198,0.0100691,0.0044779,0.0101044,0.0099722,0.0060735,0.0048446,0.0098829,0.0099573,0.0098883
652.0000000,0.0097415,0.0060298,0.0098731,0.0098557,0.0049036,0.0101679,0.0099953,0.0058089,0.0046370,0.0103102,0.0102532,0.0101447
653.0000000,0.0098989,0.0061886,0.0100141,0.0097916,0.0047599,0.0100691,0.0101375,0.0062960,0.0046365,0.0099667,0.0102306,0.0099038
654.0000000,0.0100313,0.0057404,0.0098582,0.0099331,0.0046496,0.0102430,0.0100000,0.0060219,0.0049630,0.0100120,0.0101471,0.0099454
655.0000000,0.0099912,0.0054864,0.0101690,0.0100719,0.0047545,0.0100483,0.0100139,0.0059127,0.0047773,0.0098589,0.0099447,0.0098796
656.0000000,0.0101354,0.0061495,0.0099807,0.0100011,0.0046011,0.0100357,0.0098942,0.0063133,0.0045280,0.0100058,0.0099664,0.0098836
657.0000000,0.0099274,0.0063827,0.0098867,0.0100161,0.0047431,0.0100937,0.0098616,0.0058438,0.0048104,0.0101914,0.0099653,0.0100447
658.0000000,0.0102220,0.0060192,0.0096672,0.0099617,0.0049102,0.0100015,0.0099890,0.0061630,0.0047956,0.0099781,0.0099701,0.0098906
659.0000000,0.0099349,0.0061376,0.0098123,0.0098589,0.0047221,0.0098693,0.0103046,0.0058377,0.0046071,0.0100430,0.0098919,0.0097515
660.0000000,0.0098080,0.0061088,0.0098117,0.0100760,0.0045807,0.0097607,0.0099971,0.0061909,0.0045120,0.0101372,0.0099917,0.0098023
661.0000000,0.0100799,0.0062660,0.0098081,0.0097491,0.0046281,0.0099031,0.0101815,0.0057377,0.0047346,0.0099058,0.0100123,0.0099504
662.0000000,0.0099396,0.0061072,0.0099119,0.0099629,0.0047857,0.0099914,0.0100468,0.0060259,0.0046948,0.0102025,0.0100223,0.0099172
663.0000000,0.0099898,0.0058950,0.0099676,0.0100162,0.0044786,0.0100385,0.0100770,0.0060104,0.0050149,0.0101474,0.0099570,0.0099142
664.0000000,0.0102563,0.0058624,0.0095802,0.0098873,0.0049507,0.0100609,0.0102735,0.0060241,0.0047540,0.0099188,0.0101187,0.0099357
665.0000000,0.0100862,0.0060234,0.0099668,0.0098775,0.0047916,0.0100300,0.0100796,0.0058561,0.0048018,0.0097911,0.0097673,0.0100130
666.0000000,0.0100891,0.0059048,0.0101825,0.0101169,0.0048926,0.0101206,0.0099583,0.0060676,0.0046361,0.0099416,0.0099996,0.0098730
667.0000000,0.0100989,0.0059327,0.0098435,0.0101307,0.0044945,0.0102571,0.0100090,0.0058549,0.0045747,0.0103099,0.0101533,0.0099772
668.0000000,0.0098208,0.0061718,0.0100293,0.0101610,0.0046528,0.0097790,0.0099052,0.0060733,0.0045266,0.0099836,0.0101182,0.0101158
669.0000000,0.0099355,0.0059964,0.0099351,0.0099423,0.0047821,0.0101657,0.0100062,0.0060259,0.0049227,0.0099066,0.0099385,0.0101305
670.0000000,0.0099278,0.0059778,0.0098448,0.0097843,0.0046865,0.0100694,0.0099485,0.0060340,0.0045555,0.0100582,0.0099665,0.0100038
671.0000000,0.0101515,0.0062537,0.0100252,0.0099589,0.0047668,0.0099020,0.0100362,0.0059876,0.0048143,0.0102308,0.0100274,0.0098788
672.0000000,0.0100013,0.0060130,0.0099811,0.0101218,0.0047981,0.0101822,0.0103008,0.0062078,0.0043889,0.0102235,0.0102106,0.0099175
673.0000000,0.0100760,0.0060162,0.0100896,0.0098397,0.0045449,0.0100194,0.0101976,0.0060717,0.0046814,0.0099098,0.0101229,0.0099609
674.0000000,0.0100441,0.0061670,0.0099537,0.0101758,0.0045573,0.0103605,0.0099838,0.0059407,0.0048347,0.0101264,0.0099391,0.0096891
675.0000000,0.0099338,0.0062037,0.0099373,0.0099667,0.0045855,0.0099357,0.0100774,0.0060127,0.0047602,0.0101357,0.0100402,0.0097943
676.0000000,0.0102441,0.0061591,0.0099166,0.0101505,0.0047411,0.0099594,0.0100587,0.0059451,0.0045762,0.0097246,0.0100005,0.0100145
677.0000000,0.0102599,0.0061640,0.0100989,0.0098535,0.0049840,0.0098307,0.0098583,0.0058990,0.0046731,0.0101302,0.0099322,0.0097862
678.0000000,0.0102074,0.0058584,0.0098187,0.0098855,0.0046740,0.0102651,0.0101481,0.0059476,0.0047632,0.0097078,0.0103038,0.0100233
679.0000000,0.0102539,0.0057281,0.0099868,0.0100807,0.0048367,0.0101962,0.0102626,0.0058849,0.0045478,0.0099291,0.0099818,0.0098739
680.0000000,0.0099395,0.0057448,0.0098171,0.0099546,0.0046758,0.0101522,0.0098952,0.0058042,0.0047011,0.0102233,0.0102273,0.0099442
681.0000000,0.0101202,0.0059344,0.0099543,0.0100925,0.0045497,0.0100214,0.0099899,0.0061545,0.0046755,0.0101936,0.0100641,0.0099822
682.0000000,0.0102003,0.0060939,0.0098518,0.0100918,0.0045981,0.0098018,0.0101297,0.0061135,0.0048070,0.0100076,0.0097687,0.0099603
683.0000000,0.0102344,0.0060698,0.0099554,0.0097811,0.0048404,0.0100077,0.0099985,0.0060771,0.0049177,0.0100405,0.0097952,0.0097774
684.0000000,0.0098140,0.0063246,0.0099703,0.0098063,0.0047356,0.0099581,0.0100906,0.0058521,0.0046925,0.0101115,0.0099251,0.0100443
685.0000000,0.0098727,0.0062231,0.0100652,0.0101788,0.0046158,0.0098385,0.0102442,0.0060730,0.0045218,0.0102582,0.0101966,0.0099125
686.0000000,0.0101792,0.0060091,0.0098328,0.0098630,0.0045996,0.0099504,0.0102577,0.0060758,0.0049071,0.0100798,0.0102889,0.0100590
687.0000000,0.0098950,0.0061193,0.0100410,0.0098303,0.0049875,0.0102252,0.0101659,0.0058931,0.0044559,0.0099404,0.0098958,0.0097132
688.0000000,0.0098920,0.0061964,0.0099651,0.0098361,0.0044878,0.0099864,0.0098903,0.0059774,0.0046309,0.0099188,0.0099694,0.0101360
689.0000000,0.0099343,0.0060851,0.0099290,0.0100793,0.0048203,0.0099529,0.0101093,0.0060436,0.0046634,0.0100212,0.0100207,0.0099545
690.0000000,0.0101836,0.0061457,0.0100128,0.0098922,0.0046146,0.0098397,0.0100029,0.0058210,0.0046495,0.0100581,0.0099285,0.0099140
691.0000000,0.0100909,0.0057588,0.0100462,0.0100673,0.0045809,0.0099303,0.0099721,0.0060492,0.0042951,0.0099520,0.0097420,0.0102675
692.0000000,0.0099616,0.0059054,0.0099519,0.0102175,0.0048171,0.0100343,0.0100391,0.0058694,0.0047966,0.0099463,0.0099415,0.0099457
693.0000000,0.0100155,0.0058641,0.0102402,0.0101194,0.0045171,0.0099758,0.0101500,0.0058949,0.0045994,0.0099801,0.0098398,0.0099782
694.0000000,0.0101809,0.0062429,0.0099269,0.0095717,0.0044416,0.0099018,0.0101327,0.0056669,0.0046265,0.0101115,0.0099441,0.0098206
695.0000000,0.0098841,0.0060057,0.0101688,0.0102134,0.0047341,0.0097894,0.0101322,0.0061082,0.0046615,0.0100128,0.0099425,0.0102028
696.0000000,0.0099647,0.0060487,0.0099008,0.0100811,0.0049093,0.0100751,0.0099650,0.0059390,0.0047484,0.0099510,0.0099103,0.0100678
697.0000000,0.0097368,0.0058122,0.0098040,0.0098858,0.0045991,0.0102835,0.0099598,0.0058534,0.0048052,0.0100803,0.0098138,0.0100206
698.0000000,0.0101238,0.0058787,0.0098844,0.0100412,0.0046490,0.0099929,0.0101713,0.0062636,0.0046332,0.0100422,0.0101055,0.0101284
699.0000000,0.0100834,0.0061082,0.0100624,0.0102178,0.0046894,0.0097762,0.0101018,0.0057869,0.0047155,0.0100762,0.0101062,0.0100367
700.0000000,0.0097324,0.0057470,0.0102156,0.0100259,0.0048503,0.0099937,0.0100806,0.0061492,0.0046594,0.0100204,0.0098889,0.0097718
701.0000000,0.0099798,0.0061533,0.0098487,0.0099458,0.0049398,0.0099922,0.0101011,0.0059274,0.0047575,0.0100790,0.0098004,0.0096185
702.0000000,0.0096262,0.0059840,0.0100441,0.0099230,0.0047763,0.0100168,0.0100932,0.0060978,0.0048495,0.0102615,0.0099918,0.0102680
703.0000000,0.0099378,0.0061361,0.0097638,0.0099401,0.0047684,0.0099378,0.0099701,0.0061658,0.0044383,0.0099161,0.0099507,0.0097434
704.0000000,0.0100902,0.0063449,0.0101140,0.0099836,0.0045926,0.0098865,0.0103521,0.0058807,0.0047852,0.0100882,0.0096846,0.0098265
705.0000000,0.0097573,0.0060477,0.0101237,0.0099763,0.0046486,0.0099187,0.0101108,0.0061448,0.0045691,0.0101179,0.0101118,0.0098007
706.0000000,0.0097937,0.0058645,0.0099348,0.0101090,0.0045233,0.0102153,0.0100040,0.0061920,0.0045958,0.0098173,0.0097550,0.0100383
707.0000000,0.0100808,0.0058828,0.0100664,0.0101740,0.0049953,0.0101478,0.0101049,0.0060456,0.0047738,0.0098365,0.0099503,0.0102490
708.0000000,0.0098756,0.0060525,0.0099453,0.0098963,0.0049873,0.0099568,0.0103604,0.0060642,0.0045528,0.0097890,0.0100678,0.0098741
709.0000000,0.0099693,0.0059427,0.0098759,0.0100988,0.0045707,0.0099227,0.0102480,0.0059207,0.0047389,0.0101550,0.0097947,0.0099676
710.0000000,0.0101112,0.0060932,0.0099822,0.0101921,0.0048941,0.0103887,0.0099359,0.0061833,0.0048316,0.0099078,0.0097733,0.0099554
